river,station,target,nse,rmse,mae,r2,pbias,n_test,nse_obs,rmse_obs,n_obs
geum,S03005,chl-a,0.3552658926530793,21.492891569775857,15.40691375735651,0.3604978283144835,2.907044470987281,446,0.3641675109784206,21.983015332809977,400
geum,S03006,do,0.5415563774248415,2.288799943094603,1.6936541299725694,0.5741928147247553,-9.208955065979744,448,0.15758108972546825,1.8767749869718757,354
geum,S03006,toc,0.4465633319392215,0.8873317797641508,0.7258036296447289,0.5528250455960525,-9.596099246857952,448,0.5525116405759742,0.906745329696324,336
geum,S03006,chl-a,0.5216775987973026,29.86004402230563,16.56533840382234,0.525950524680048,3.4286579980704097,448,0.5620132924883592,33.85820291822452,305
geum,S03007,do,0.5185363569782349,1.5747909234692736,1.0179626995913311,0.5348520850018701,-2.3673049807961837,448,0.6166974457152884,1.336042828469422,445
geum,S03007,toc,0.36524447754612055,0.5201618496444765,0.35803055838340286,0.4921750922606651,7.752103676704375,448,0.29832803360919047,0.5854408888153233,422
geum,S03007,tn,0.3399304576273747,0.514362745733007,0.3282615836195504,0.38609845633278694,4.959529218184032,448,0.3145868224876637,0.5383378108593677,438
geum,S03007,tp,0.3016798842693722,0.018668494791896282,0.008176621794262774,0.39817457062648476,16.70959838320254,448,0.2865852470813056,0.021138826221620142,399
geum,S03007,chl-a,0.26488834216687385,11.327500809454504,6.197043888114946,0.3348615287343294,18.26064611972302,448,0.24449666837396122,11.937985597189945,441
geum,S03008,do,0.4468598671636298,1.474919037403605,0.9511126348138761,0.4563566543240789,2.0344953629421303,448,0.29492339368492715,1.3255434523062193,403
geum,S03008,toc,0.32708695911092933,0.365184823557548,0.2838074549364805,0.5311059845563402,9.177425856033414,448,-0.6098167738323663,0.3875136694118988,391
geum,S03008,tn,0.5344999056141588,0.276333573393419,0.21404034614746334,0.6022045542608793,6.382702739478637,448,0.31962793332294737,0.2724746155776107,401
geum,S03008,tp,0.36410904544410205,0.0025447780759490744,0.0018550666770348495,0.480329169733997,-20.39612513121857,448,0.3906131808609524,0.0024978789350907937,404
geum,S03008,chl-a,0.35012499214786097,10.441023902412958,4.080458233623757,0.5972857035628513,35.28822909315776,448,0.32395580084354303,11.255128883219161,403
geum,S03009,do,0.7581298879248801,1.5710698363878652,0.8485325406922666,0.7722789927411615,-2.8077309889517235,448,0.9037238986556025,0.9466002065578353,433
geum,S03009,toc,-0.14061601692853598,0.3492816819651765,0.29396232778059933,0.2484717901747169,8.521513860911266,448,-1.1672593671340725,0.3375415265638167,420
geum,S03009,tn,0.7152848368073452,0.1319431806325117,0.10095163609678869,0.7281860725348015,-0.053583685546972286,448,0.6970357262280154,0.14314930493018527,424
geum,S03009,tp,0.6723347900051868,0.00692482708880346,0.004223113220197877,0.8199473877202015,13.07678210651407,448,0.6473960934511979,0.007816596778134574,428
geum,S03009,chl-a,0.28500859266995626,1.2142529783611897,0.8551964298282899,0.2863184155922329,0.3466673910815286,448,0.23302294647485255,1.3541812721041617,425
geum,S03010,do,0.25949040390583855,3.0834249168367722,2.0619097235157153,0.2790345205978899,1.7928669982524312,448,-0.38868831370504653,2.87107123632804,391
geum,S03010,toc,0.24496907765838327,1.1906492549470127,0.771682115246311,0.287639422049214,5.820828611577404,448,0.13398201939586063,1.1749903863505768,383
geum,S03010,tn,0.43648086320828894,0.6223557186174002,0.42075130596447263,0.4654074860195504,-2.981866616226158,448,0.38655962692449053,0.5630523410819349,397
geum,S03010,tp,0.1331007845245864,0.02548945512399192,0.014395691334431512,0.1749860851320161,12.78829343279455,448,0.19975426227963244,0.026352020152174763,378
geum,S03011,do,0.36847529145671465,2.2861435657808986,1.3644059744797896,0.4166920171499854,0.15589434189618923,448,0.261668416577141,1.845603046342108,405
