river,station,target,n,nse,rsr,pbias,pers_nse,crps,crps_skill,cov80_raw,cov80_cal,cov90_raw,cov90_cal
han,S01018,toc,345,0.591302703375531,0.6392943739971978,2.0425185251635614,0.5175948683873841,0.10203320233254551,0.5112172523129481,0.7188405797101449,0.8144927536231884,0.855072463768116,0.9130434782608695
han,S01018,tp,348,0.20904857987049075,0.8893544963227595,13.23590333656632,0.17188241116240233,0.002452761057139647,0.22508177159460663,0.7701149425287356,0.7988505747126436,0.8419540229885057,0.8994252873563219
han,S01019,do,322,0.7939559869526543,0.4539207122916354,0.2100267023276036,0.7627814933390542,0.3702603182117209,0.6511911454818076,0.7484472049689441,0.8074534161490683,0.84472049689441,0.8881987577639752
han,S01019,tn,305,0.3432137638124083,0.8104234918779142,1.5126110285598147,0.20556995404965261,0.10713840939783636,0.3695609128928865,0.7836065573770492,0.819672131147541,0.8655737704918033,0.9147540983606557
han,S01019,toc,318,0.05584862499774279,0.9716745211243615,2.556725736559916,-0.20325044695933303,0.10610986950912203,0.21583689008627893,0.7232704402515723,0.8018867924528302,0.8050314465408805,0.89937106918239
han,S01019,tp,311,0.33904695558689013,0.8129901871567147,9.029179645404303,0.1700744703956416,0.0013410427782308474,0.40307188140864136,0.8263665594855305,0.7909967845659164,0.909967845659164,0.9260450160771704
han,S01020,chl-a,413,0.6342009516604169,0.6048132342629278,3.5223255838418392,0.6146616521768007,2.8991396888862977,0.5647516562157259,0.7215496368038741,0.8401937046004843,0.8401937046004843,0.9152542372881356
han,S01020,do,394,0.5154063698942676,0.6961275961386191,-1.1623350598684745,0.49396243872327894,0.48418686194702054,0.501126896610608,0.7309644670050761,0.8020304568527918,0.8451776649746193,0.9137055837563451
han,S01020,tn,399,0.6952981570455544,0.5519980461509312,0.4887220799138947,0.6470970256847017,0.12634733305894205,0.5585366514639084,0.7593984962406015,0.8195488721804511,0.8847117794486216,0.9122807017543859
han,S01020,toc,371,0.054652600369408444,0.9722897714316404,0.18733059497058488,0.1492719208814255,0.11121015840667427,0.21250576221499595,0.7547169811320755,0.8113207547169812,0.8490566037735849,0.921832884097035
han,S01020,tp,394,0.10256883009612783,0.947328438242974,5.143587178329552,-0.23890339455902643,0.005875725475186805,0.26301475522291684,0.7842639593908629,0.8223350253807107,0.8781725888324873,0.9086294416243654
han,S01021,chl-a,349,0.2736278890894033,0.8522746687017024,2.0588654146370353,0.06737839475487328,1.1086084478395617,0.3109659030498316,0.7621776504297995,0.7965616045845272,0.8595988538681948,0.8939828080229226
han,S01021,do,371,0.8417407172727146,0.3978181528378078,-0.3964297009303861,0.8088767654724116,0.37928216876276555,0.6842204328651698,0.8194070080862533,0.8086253369272237,0.9245283018867925,0.8787061994609164
han,S01021,tn,361,0.7180418112871445,0.5309973528303653,0.5572729765089149,0.7093455885751704,0.15560065582632476,0.6171551474973387,0.7673130193905817,0.8282548476454293,0.9113573407202216,0.9196675900277008
han,S01021,toc,333,0.6435536395146267,0.5970312893688012,-0.23413784903523532,0.5819507877492928,0.14309641058647746,0.539840982739193,0.7717717717717718,0.7807807807807807,0.8738738738738738,0.8978978978978979
