river,station,target,n,nse,rsr,pbias,pers_nse,crps,crps_skill,cov80_raw,cov80_cal,cov90_raw,cov90_cal
nak,S02023,tn,375,0.4317912743165929,0.7537962096504646,1.8729481832735027,0.37870273300330315,0.14943627649742944,0.3667084005071922,0.736,0.8186666666666667,0.8346666666666667,0.9226666666666666
nak,S02024,tn,387,0.8678479082332039,0.36352729163956327,-0.3435285077833336,0.8545670855372018,0.2122290650685297,0.6927734822768874,0.6925064599483204,0.8113695090439277,0.8010335917312662,0.9043927648578811
yeong,S04001,tn,385,0.7618631074493317,0.48799271772298847,0.5520208119900006,0.7819631895622983,0.03956528846924703,0.6830580856612893,0.8337662337662337,0.8077922077922078,0.9012987012987013,0.9012987012987013
yeong,S04002,tn,394,0.7596042631165605,0.49030167946218534,-2.402413097297203,0.7189950426541248,0.44241289776426956,0.5939240962883878,0.6802030456852792,0.817258883248731,0.7766497461928934,0.9035532994923858
yeong,S04004,tn,397,0.7599679401419698,0.48993066841955324,1.4687752697148113,0.750564766860331,0.09822079739072283,0.6259283857719705,0.760705289672544,0.8337531486146096,0.8690176322418136,0.906801007556675
yeong,S04005,tn,151,0.01683398465978192,0.9915472834616703,-0.49793259369644544,-0.01174309584197486,0.8057030132116898,0.10959365229354934,0.5960264900662252,0.8013245033112583,0.7086092715231788,0.9072847682119205
yeong,S04006,tn,351,0.7679094932285808,0.48175772621870755,-0.27353299387074376,0.7302278891288054,0.10541501576655654,0.6208125293637694,0.7236467236467237,0.7948717948717948,0.811965811965812,0.8803418803418803
yeong,S04007,tn,406,0.444856201259352,0.7450797264324456,1.2494819416323264,0.36841304113769213,0.07145647494594998,0.4177513182002214,0.8029556650246306,0.812807881773399,0.9211822660098522,0.9236453201970444
yeong,S04008,tn,408,0.8380395942333417,0.402443046612385,-0.4418209573380288,0.851866212213309,0.06605756553268131,0.6598130944988003,0.8602941176470589,0.8112745098039216,0.9191176470588235,0.8995098039215687
yeong,S04009,tn,385,0.3866661632649372,0.7831563296909901,2.699938074070368,0.2516233436184979,0.19634879965480515,0.3959686752813666,0.7090909090909091,0.8077922077922078,0.8155844155844156,0.9064935064935065
