river,station,target,n,nse,rsr,pbias,pers_nse,crps,crps_skill,cov80_raw,cov80_cal,cov90_raw,cov90_cal
geum,S03014,toc,375,0.5099118313988034,0.7000629747395563,1.7318443112531963,0.36707732359722867,0.1425252418710025,0.4608460810544015,0.7626666666666667,0.792,0.8746666666666667,0.9013333333333333
han,S01001,toc,382,0.732384319218411,0.5173158423841174,1.1989703100473672,0.6662449073602666,0.07994284599837038,0.5748782726955779,0.824607329842932,0.7984293193717278,0.8717277486910995,0.9031413612565445
han,S01002,toc,349,0.7155900124887371,0.5333010289801275,4.25933524263727,0.7241836791926168,0.1490252776899057,0.6097053442877303,0.7306590257879656,0.828080229226361,0.8223495702005731,0.8968481375358166
han,S01003,toc,434,0.5909814113713088,0.6395456110620189,-1.9735214481298387,0.5200014021812003,0.16047167563605053,0.4901924583273265,0.7880184331797235,0.8087557603686636,0.8709677419354839,0.9055299539170507
han,S01004,toc,423,0.29898534432884427,0.837266179701029,0.11001544754880634,0.15107157873694443,0.1371483691023093,0.3570115593094857,0.7943262411347518,0.8368794326241135,0.900709219858156,0.9243498817966903
han,S01005,toc,365,0.29742370894417225,0.8381982409047563,0.4546215186907369,-0.09054386366418377,0.16960902772170217,0.3177011082773057,0.7671232876712328,0.8465753424657534,0.8657534246575342,0.9068493150684932
han,S01006,toc,393,0.48667014140003306,0.7164704171143195,0.7279846112294263,0.3891969259477617,0.17801474950272095,0.47949187939966953,0.7531806615776081,0.8091603053435115,0.8447837150127226,0.916030534351145
han,S01007,toc,292,0.6451726716776601,0.5956738439132105,1.0600154191069848,0.6597461952813563,0.1555875721059561,0.5027061555967666,0.7568493150684932,0.8184931506849316,0.8767123287671232,0.9246575342465754
han,S01009,toc,371,0.6231517113409314,0.613879702107073,0.12874069743527553,0.5586308953572634,0.20984648974734083,0.5025588694253486,0.8059299191374663,0.816711590296496,0.9164420485175202,0.9002695417789758
han,S01010,toc,411,0.06779800286909887,0.9655060834251129,1.286014572454836,-0.19885135306319768,0.08624148321312142,0.2143557483103702,0.8077858880778589,0.8126520681265207,0.9051094890510949,0.8929440389294404
han,S01011,toc,343,0.7087134824378167,0.5397096604306646,-2.4596264821404654,0.6746114520269666,0.1757586051208071,0.5607975655445172,0.8279883381924198,0.8396501457725948,0.8833819241982507,0.9212827988338192
han,S01012,toc,387,0.7522312684446173,0.4977637306547984,-0.6679593635414507,0.7691774895073434,0.12295820183069915,0.5804659544841283,0.7441860465116279,0.8036175710594315,0.8294573643410853,0.8940568475452196
han,S01013,toc,340,0.199987201182395,0.8944343457278489,-0.7816591640633838,0.028128716743198612,0.48705524095867553,0.26047228840319425,0.7529411764705882,0.8294117647058824,0.8705882352941177,0.9235294117647059
han,S01014,toc,322,0.8861451885598916,0.33742378612081936,1.5808870214856718,0.8822638568241191,0.039631173288792725,0.7653036189874384,0.6832298136645962,0.7857142857142857,0.7919254658385093,0.860248447204969
han,S01015,toc,349,0.11265634049257456,0.9419892034983338,6.205015637084407,-0.38072073026253883,0.2118334015532636,0.26515030498150716,0.7535816618911175,0.8137535816618912,0.8567335243553008,0.9169054441260746
han,S01016,toc,376,0.5273797118785082,0.6874738454090394,-0.09732624431692861,0.7113861282475578,0.2963593744794564,0.5390266165022015,0.7313829787234043,0.8218085106382979,0.8404255319148937,0.9042553191489362
